predclass,age,workclass,native-country,education,marital-status,education-num,capital-gain,capital-loss,sex,race,relationship,sex-marital
1,16,3,7,1,0,12,0,0,1,4,0,5
0,18,3,7,5,3,8,0,27,0,2,4,3
0,36,3,7,5,0,8,44,0,1,4,0,5
0,9,3,7,5,1,8,0,0,1,4,2,6
0,38,4,7,6,0,13,30,0,1,4,0,5
0,29,3,6,5,3,8,0,0,0,2,1,3
1,27,1,7,1,0,12,0,0,1,0,0,5
0,13,4,3,0,0,10,53,0,1,4,0,5
0,7,3,7,4,1,9,0,0,1,4,3,6
0,15,3,7,3,2,5,0,0,0,2,1,2
0,18,3,7,1,1,12,0,0,0,4,1,1
1,50,3,7,6,0,13,0,0,1,4,0,5
1,39,4,7,1,0,12,0,0,1,4,0,5
0,9,3,1,6,1,13,0,0,1,1,1,6
0,29,3,7,0,4,11,88,0,0,4,4,4
1,35,3,7,5,0,8,0,0,1,4,0,5
0,21,4,7,4,3,9,0,0,1,4,1,8
0,14,3,7,5,3,8,0,0,1,2,4,8
0,36,3,7,5,3,8,0,0,1,4,1,8
0,10,3,7,5,1,8,0,0,1,2,1,6
0,22,3,7,1,1,12,0,0,0,4,1,1
0,5,3,7,5,1,8,0,0,1,4,3,6
1,20,3,7,4,0,9,0,0,1,4,0,5
0,3,3,6,5,1,8,0,0,1,4,3,6
0,43,1,7,5,0,8,0,0,1,4,0,5
0,34,3,7,0,3,10,0,0,0,2,4,3
1,40,0,7,7,3,14,0,0,0,4,1,3
1,42,3,7,4,0,9,0,0,1,4,0,5
0,20,3,7,5,0,8,0,0,1,4,0,5
0,18,3,7,5,0,8,0,0,0,4,5,0
1,26,3,7,4,0,9,0,0,1,4,0,5
0,0,3,7,3,1,7,0,0,1,4,3,6
1,28,3,7,1,0,12,0,0,1,4,0,5
0,1,3,7,5,1,8,0,0,0,4,3,1
0,35,3,6,3,3,7,0,0,0,4,2,3
0,1,3,7,4,1,9,0,0,1,4,3,6
0,3,3,3,4,1,9,0,0,1,2,3,6
0,17,3,7,5,1,8,0,0,1,4,1,6
0,2,3,7,5,1,8,0,0,0,2,3,1
0,1,5,7,3,1,7,0,0,0,4,3,1
0,0,1,7,3,1,4,0,0,1,4,3,6
0,13,0,7,1,1,12,0,0,0,4,1,1
0,12,3,7,1,1,12,0,0,0,4,1,1
1,13,3,7,4,3,9,101,0,1,4,1,8
0,1,3,8,3,1,4,0,0,1,4,3,6
0,33,1,7,1,3,12,0,0,0,2,1,3
0,5,3,7,5,1,8,0,0,1,4,2,6
0,4,3,7,5,1,8,0,0,0,4,3,1
0,22,4,6,3,0,4,0,0,1,4,2,5
0,3,3,7,4,1,9,71,0,0,4,2,1
0,45,3,7,0,4,11,0,0,0,4,1,4
0,15,3,7,4,3,9,0,0,0,4,1,3
1,21,3,7,0,0,11,0,0,1,4,0,5
0,15,3,7,4,3,9,65,0,0,2,4,3
0,38,3,7,1,0,12,60,0,0,4,5,0
1,21,3,7,6,0,13,122,0,1,4,0,5
0,17,3,7,3,1,6,0,0,1,4,1,6
0,11,3,7,5,1,8,0,0,1,4,3,6
0,9,3,7,4,1,9,0,0,0,4,1,1
0,24,3,7,5,0,8,0,0,1,4,0,5
1,44,1,7,2,0,15,0,51,1,4,0,5
0,58,4,7,5,0,8,59,0,1,4,0,5
0,4,3,6,0,0,10,0,0,0,4,2,0
1,33,3,7,5,0,8,0,0,1,4,0,5
1,32,4,8,4,0,9,0,0,1,4,0,5
0,9,3,7,5,0,8,0,0,1,4,0,5
0,22,3,6,3,1,3,0,0,1,4,3,6
0,7,4,7,4,1,9,0,0,1,1,1,6
0,39,3,7,5,0,8,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,1,2,3,6
1,20,3,7,5,0,8,0,0,1,4,0,5
0,6,3,7,0,0,10,0,0,0,4,3,0
0,11,5,7,5,1,8,0,0,0,2,1,1
0,40,4,7,5,0,8,0,0,1,4,0,5
1,25,1,7,1,0,12,0,0,1,4,0,5
0,8,3,7,1,3,12,0,0,0,4,1,3
0,5,3,7,1,1,12,0,0,1,4,1,6
0,22,3,7,5,0,8,0,0,1,2,0,5
1,37,3,7,3,0,6,0,0,0,2,5,0
0,24,4,7,1,3,12,0,0,1,4,1,8
0,26,0,7,5,0,8,0,0,1,0,0,5
0,2,3,7,5,1,8,0,0,0,4,1,1
0,18,3,7,4,0,9,0,0,1,4,0,5
1,17,3,5,5,0,8,0,0,1,4,0,5
0,2,3,7,5,3,8,0,0,0,4,4,3
0,16,3,7,4,3,9,0,0,0,4,4,3
0,16,3,7,4,1,9,0,0,1,4,1,6
1,32,3,7,6,0,13,0,0,1,4,0,5
0,14,3,7,5,3,8,0,0,0,4,4,3
0,52,5,7,5,0,8,0,0,1,4,0,5
1,24,3,7,0,0,10,70,0,1,4,0,5
0,7,3,7,5,3,8,0,0,0,3,4,3
1,28,1,7,5,3,8,0,0,0,4,4,3
1,46,3,7,1,0,12,112,0,1,4,0,5
0,58,3,7,4,0,9,0,0,1,4,0,5
0,17,3,7,5,1,8,0,0,1,2,4,6
1,52,3,7,1,0,12,102,0,1,2,0,5
0,16,3,7,6,1,13,0,0,0,4,1,1
0,27,3,7,5,1,8,0,0,0,4,1,1
1,28,3,7,1,0,12,52,0,1,4,0,5
0,1,3,7,3,1,6,0,0,0,4,3,1
0,31,3,7,5,3,8,0,0,0,4,1,3
1,26,3,7,5,0,8,0,0,1,4,0,5
1,9,3,7,5,0,8,0,47,1,2,0,5
0,18,3,7,5,1,8,0,0,1,4,4,6
0,17,3,7,4,1,9,0,0,0,2,4,1
1,31,3,7,5,0,8,0,0,1,4,0,5
0,37,1,7,5,4,8,0,0,0,2,4,4
0,40,3,7,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,3,6
0,11,3,7,4,0,9,0,0,1,0,0,5
1,34,3,1,0,0,10,0,0,1,4,0,5
1,17,1,7,5,0,8,0,0,1,4,0,5
1,24,1,7,4,0,9,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,4,1,1
1,9,3,7,1,0,12,0,0,1,4,0,5
0,49,3,7,5,1,8,0,0,0,1,1,1
1,23,3,2,2,0,15,0,55,1,1,0,5
0,31,3,7,0,3,11,0,0,0,4,4,3
0,27,5,7,1,3,12,0,0,1,4,1,8
0,24,3,7,5,0,8,0,0,1,4,0,5
1,24,3,7,1,0,12,112,0,1,4,0,5
1,38,1,7,0,0,11,0,0,1,1,0,5
1,26,3,7,1,3,12,0,0,1,4,1,8
1,34,3,3,0,0,10,0,0,1,4,0,5
0,14,3,7,3,0,6,0,0,1,4,0,5
0,13,4,7,1,2,12,93,0,1,4,1,7
0,34,3,7,5,0,8,0,0,0,4,5,0
0,14,1,7,5,3,8,0,0,1,0,4,8
0,1,3,7,4,1,9,0,0,1,4,3,6
0,43,3,7,5,3,8,0,10,0,4,1,3
0,12,3,7,5,1,8,0,0,0,1,1,1
0,16,3,7,5,1,8,0,0,1,4,1,6
0,17,3,6,3,0,2,0,0,1,4,0,5
0,23,4,7,6,1,13,0,0,1,4,3,6
0,40,3,7,4,3,9,0,0,0,4,1,3
0,38,1,7,1,0,12,0,0,0,4,5,0
0,23,4,7,0,0,11,0,0,1,4,0,5
0,9,1,7,1,1,12,0,0,0,4,1,1
0,12,3,7,4,0,9,0,0,1,0,0,5
0,13,3,6,1,0,12,0,0,0,4,5,0
1,12,3,7,6,1,13,0,0,1,4,1,6
1,26,3,7,4,0,9,0,0,1,4,0,5
0,48,3,7,3,4,6,0,0,0,4,1,4
0,2,3,5,4,1,9,0,0,1,1,3,6
1,18,3,4,5,0,8,0,50,1,1,0,5
0,11,3,7,5,0,8,0,0,1,4,0,5
0,17,3,7,5,0,8,0,0,1,4,0,5
1,44,3,7,0,0,10,0,50,1,4,0,5
0,46,1,7,5,0,8,0,0,0,4,5,0
1,30,1,7,1,0,12,0,0,1,4,0,5
0,14,3,7,4,3,9,0,0,1,4,1,8
0,1,3,7,4,1,9,46,0,1,4,3,6
1,12,3,7,1,0,12,0,0,1,4,0,5
0,42,3,7,5,0,8,0,0,1,4,0,5
1,33,3,7,6,3,13,0,0,1,4,1,8
0,32,3,7,3,0,3,36,0,1,4,0,5
1,43,3,7,1,0,12,0,0,1,4,0,5
1,18,4,7,6,0,13,0,0,1,4,0,5
0,31,0,7,5,3,8,0,0,1,4,1,8
0,4,5,7,4,1,9,0,0,1,4,3,6
0,24,3,7,5,3,8,0,0,1,2,1,8
0,39,3,7,4,0,9,0,0,1,4,0,5
0,9,3,7,3,1,7,0,0,1,2,4,6
0,36,3,7,5,3,8,0,0,0,4,4,3
0,6,3,7,5,1,8,0,0,1,2,1,6
0,41,3,7,3,0,3,0,0,1,4,0,5
0,44,3,7,5,0,8,0,0,1,4,0,5
0,12,3,7,4,0,9,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,1,4,3,6
1,26,3,7,1,0,12,0,55,1,4,0,5
0,14,3,7,4,1,9,0,0,1,4,1,6
0,73,3,7,5,0,8,0,0,1,4,0,5
0,36,3,7,0,3,10,0,0,0,4,4,3
0,5,5,7,4,1,9,0,0,1,4,3,6
0,38,3,6,5,0,8,56,0,1,2,0,5
0,17,1,7,2,1,15,0,0,0,4,1,1
0,11,3,7,4,0,9,79,0,1,4,0,5
0,5,5,7,4,1,9,0,0,0,4,1,1
0,19,3,7,5,1,8,0,0,0,2,1,1
0,16,3,6,1,3,12,0,0,0,2,2,3
0,0,3,7,3,1,5,0,0,0,4,3,1
0,21,3,7,3,3,6,0,0,1,4,1,8
0,43,3,7,0,0,10,0,0,1,4,0,5
1,17,3,7,1,0,12,0,0,1,4,0,5
0,55,5,7,5,0,8,0,0,1,4,0,5
0,40,3,3,3,0,2,0,0,1,4,0,5
0,22,3,7,5,3,8,0,0,1,4,1,8
0,33,4,7,1,0,12,0,0,1,4,0,5
0,28,3,2,1,0,12,0,0,1,1,0,5
0,20,3,7,1,3,12,0,0,1,4,1,8
0,10,3,7,4,1,9,0,0,1,4,1,6
1,26,3,7,1,3,12,0,0,0,4,1,3
0,24,3,7,4,3,9,0,0,0,2,4,3
0,3,3,7,6,1,13,0,0,1,4,3,6
0,27,3,7,6,3,13,0,0,0,4,4,3
1,33,3,7,0,0,10,0,0,1,4,0,5
0,37,3,7,5,4,8,0,0,0,4,4,4
1,14,3,7,1,1,12,0,23,0,4,1,1
0,16,3,6,4,1,9,0,0,0,4,4,1
0,5,3,7,3,1,4,0,0,1,4,3,6
0,29,3,7,4,0,9,0,0,1,4,0,5
1,13,3,5,1,0,12,0,0,0,1,5,0
0,5,5,2,4,1,9,0,0,1,1,3,6
0,42,5,7,5,0,8,36,0,1,4,0,5
0,40,4,7,4,4,9,0,0,1,4,2,9
0,9,3,7,5,1,8,0,0,1,4,1,6
1,35,1,7,0,0,11,0,0,1,4,0,5
0,38,1,7,6,3,13,0,0,0,4,4,3
1,30,3,7,1,0,12,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,1,4,3,6
0,9,3,7,5,1,8,0,0,1,4,3,6
1,27,3,7,0,3,11,0,0,0,4,1,3
1,25,3,7,6,1,13,0,0,1,4,1,6
0,22,3,7,4,0,9,0,0,1,4,0,5
0,0,5,7,3,1,6,0,0,0,4,3,1
0,9,3,7,5,1,8,0,0,0,4,1,1
0,9,3,7,6,0,13,0,0,1,4,0,5
0,33,4,7,6,0,13,0,0,1,4,0,5
1,29,4,7,6,0,13,0,0,1,4,0,5
0,1,3,7,4,1,9,28,0,1,4,3,6
0,9,3,5,1,1,12,0,0,1,1,4,6
1,15,3,7,1,0,12,0,51,1,4,0,5
0,33,3,6,3,2,2,0,0,0,4,4,2
1,30,1,7,4,0,9,0,0,1,4,0,5
0,35,3,7,5,0,8,0,0,0,4,5,0
1,8,0,7,4,0,9,0,0,1,4,0,5
0,25,1,7,3,0,6,0,0,1,4,0,5
0,36,3,7,5,0,8,0,0,1,4,0,5
0,13,3,7,5,1,8,0,0,0,0,3,1
0,6,3,6,3,1,1,0,0,1,4,1,6
0,6,3,8,1,1,12,0,0,1,4,3,6
0,15,3,7,4,0,9,0,0,1,4,0,5
0,12,4,7,5,3,8,0,0,1,4,2,8
0,23,3,7,0,0,11,0,0,1,4,0,5
1,28,1,7,6,0,13,0,0,1,4,0,5
0,0,5,7,3,1,5,0,0,0,2,3,1
1,38,3,7,1,0,12,0,0,1,4,0,5
1,42,1,7,6,0,13,0,0,1,4,0,5
1,39,3,7,0,0,10,112,0,1,4,0,5
0,6,3,7,3,1,7,0,0,1,4,1,6
0,20,1,7,5,0,8,0,0,1,4,0,5
0,8,3,7,5,0,8,0,0,1,4,0,5
0,5,5,7,4,1,9,0,0,1,4,3,6
0,10,3,6,3,1,4,0,0,0,4,4,1
0,4,3,7,5,1,8,0,0,0,4,4,1
1,30,1,7,5,0,8,81,0,1,4,0,5
0,21,3,7,4,0,9,0,0,1,4,0,5
1,45,1,7,6,3,13,104,0,0,4,1,3
0,10,3,7,4,0,9,0,0,1,4,0,5
0,8,5,7,0,1,10,0,0,1,4,3,6
0,10,3,7,5,1,8,0,0,0,2,3,1
1,23,3,7,4,0,9,0,0,0,4,5,0
1,5,4,7,4,1,9,122,0,1,2,3,6
0,16,3,7,5,3,8,0,0,1,4,1,8
0,11,3,7,0,0,10,0,0,0,4,5,0
0,11,3,7,5,0,8,0,0,1,4,0,5
0,12,3,7,5,1,8,0,0,1,4,4,6
0,29,3,7,3,3,4,0,0,0,4,4,3
0,13,3,7,5,0,8,0,0,1,4,0,5
0,48,5,3,5,0,8,0,0,1,4,0,5
0,11,3,7,4,1,9,0,0,1,2,1,6
0,22,3,7,1,0,12,0,0,1,4,0,5
0,18,3,7,4,1,9,0,0,1,4,1,6
0,33,3,7,4,0,9,0,0,0,4,5,0
0,8,5,7,3,1,5,0,0,1,2,3,6
0,46,3,7,3,4,4,0,0,0,4,1,4
1,39,3,7,0,0,10,0,0,1,4,0,5
1,29,3,7,4,0,9,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,0,4,3,1
1,39,1,8,6,0,13,0,0,1,4,0,5
0,14,3,7,5,3,8,0,0,0,4,3,3
1,34,1,7,6,0,13,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,1,4,3,6
0,10,1,7,4,1,9,0,0,0,1,4,1
0,13,3,7,4,1,9,0,0,1,4,3,6
0,1,3,7,4,1,9,0,0,0,4,3,1
0,24,3,7,4,3,9,73,0,1,4,1,8
1,23,1,7,6,0,13,0,0,0,4,5,0
0,18,3,7,1,1,12,0,0,1,4,1,6
0,12,3,7,5,1,8,0,0,0,4,1,1
1,10,3,7,1,0,12,0,47,1,4,0,5
0,8,3,7,3,1,5,41,0,1,4,1,6
0,36,3,6,3,3,1,0,0,0,2,4,3
0,36,3,7,1,0,12,0,0,1,4,0,5
0,9,1,7,5,1,8,0,0,1,4,4,6
0,24,3,7,1,0,12,0,0,1,4,0,5
0,11,3,7,5,0,8,0,0,1,4,0,5
0,31,1,7,6,3,13,0,0,1,4,1,8
0,5,3,7,1,1,12,0,0,1,4,1,6
1,23,0,7,7,0,14,98,0,1,4,0,5
1,35,4,6,1,0,12,0,51,1,4,0,5
0,36,1,7,6,4,13,0,34,0,2,4,4
1,23,3,7,4,0,9,95,0,1,4,0,5
0,40,3,7,0,3,11,0,0,1,4,1,8
0,36,4,4,0,3,10,0,0,1,4,1,8
0,6,3,7,4,1,9,0,0,0,4,1,1
0,14,4,7,4,0,9,0,0,1,4,0,5
0,3,3,7,3,1,4,0,0,1,4,3,6
0,8,3,7,7,1,14,0,0,0,4,1,1
0,20,3,7,4,1,9,0,0,0,2,4,1
1,33,3,7,5,0,8,0,0,1,4,0,5
0,17,4,7,5,0,8,0,0,1,4,0,5
1,20,3,7,1,0,12,0,0,1,4,0,5
1,35,3,7,1,0,12,0,0,1,4,0,5
0,12,4,7,0,0,10,0,0,1,4,0,5
1,32,3,7,4,0,9,0,50,1,4,0,5
0,14,3,7,4,0,9,0,0,0,4,5,0
0,30,3,7,5,0,8,0,0,1,4,0,5
0,34,4,7,5,0,8,0,0,1,4,0,5
0,10,3,7,5,0,8,0,0,0,4,5,0
0,6,3,7,1,1,12,0,0,1,4,1,6
0,38,3,7,5,0,8,0,0,1,4,0,5
1,11,3,7,4,0,9,0,0,1,4,0,5
0,14,1,3,1,1,12,0,0,0,4,1,1
0,13,3,7,5,1,8,0,0,1,2,3,6
0,6,3,7,1,1,12,0,0,1,4,3,6
0,2,3,7,5,1,8,0,0,1,4,3,6
0,5,3,7,4,1,9,0,0,1,4,3,6
0,33,3,7,5,3,8,0,0,0,4,4,3
1,47,5,7,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,3,6
1,58,4,7,4,4,9,0,0,1,4,1,9
0,12,3,3,5,1,8,0,0,1,1,3,6
1,30,3,7,4,0,9,0,0,1,4,0,5
0,3,3,7,5,1,8,0,0,1,4,1,6
0,16,3,7,5,1,8,0,0,1,4,3,6
1,28,3,2,2,0,15,0,0,1,1,0,5
0,24,3,7,0,3,10,0,0,0,4,4,3
0,6,3,7,5,1,8,0,0,1,4,3,6
1,21,3,7,1,0,12,81,0,1,4,0,5
1,50,1,7,4,0,9,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,3,6
0,21,3,7,4,1,9,0,0,1,4,1,6
0,14,3,7,5,0,8,0,0,1,4,0,5
0,2,5,7,4,1,9,0,0,0,4,3,1
0,42,4,7,4,0,9,0,0,1,4,0,5
0,19,3,7,5,1,8,0,0,1,4,1,6
0,33,1,7,4,4,9,0,0,1,4,4,9
0,43,4,7,3,0,5,0,0,1,4,0,5
1,13,3,7,6,0,13,0,0,1,4,0,5
0,11,4,7,1,1,12,0,0,1,4,1,6
1,19,3,7,4,0,9,0,0,1,4,0,5
0,4,5,3,4,1,9,0,0,0,4,3,1
0,10,3,4,5,0,8,0,0,1,4,0,5
0,1,3,7,3,1,7,0,0,0,4,3,1
1,27,1,7,4,0,9,0,19,1,4,0,5
0,39,3,7,3,0,3,0,0,1,2,0,5
1,34,4,7,1,0,12,0,0,1,2,0,5
1,31,3,3,1,0,12,0,0,1,4,0,5
0,14,3,7,0,0,10,0,0,1,4,0,5
0,18,3,7,0,1,10,0,0,1,4,1,6
0,18,3,7,5,3,8,0,0,1,4,2,8
0,19,3,7,4,0,9,0,0,1,4,0,5
0,30,4,7,0,0,11,0,35,1,4,0,5
0,6,3,7,4,1,9,0,0,1,4,1,6
0,4,3,7,4,1,9,0,0,0,2,2,1
0,32,3,7,4,3,9,0,0,0,2,4,3
1,34,4,7,7,0,14,112,0,1,4,0,5
0,29,3,7,0,0,10,0,0,1,4,0,5
0,14,3,7,5,0,8,53,0,1,4,0,5
0,10,3,7,5,0,8,0,0,1,4,0,5
0,39,5,7,0,0,11,0,0,1,4,0,5
0,31,3,7,4,0,9,0,0,1,4,0,5
0,13,3,7,4,3,9,0,0,0,2,4,3
0,12,1,7,1,3,12,0,0,1,4,1,8
0,33,0,7,6,1,13,0,0,0,4,1,1
0,1,3,7,5,1,8,0,0,1,2,1,6
1,20,3,7,5,0,8,0,51,1,4,0,5
1,34,4,7,5,0,8,0,0,1,4,0,5
0,14,3,7,5,0,8,0,0,1,4,0,5
1,12,3,7,0,3,10,110,0,1,2,1,8
0,22,3,7,3,0,5,0,60,1,4,0,5
1,31,3,7,4,0,9,0,0,1,2,0,5
1,27,3,7,1,0,12,98,0,1,4,0,5
0,22,3,7,3,0,5,0,0,1,4,0,5
0,5,1,7,3,1,6,0,0,1,4,3,6
1,10,5,7,4,0,9,0,0,0,4,5,0
0,25,3,7,3,3,4,0,0,1,4,1,8
0,1,3,7,5,1,8,0,0,0,4,3,1
0,10,3,7,4,2,9,0,0,0,4,1,2
0,34,3,7,3,3,5,0,0,0,2,4,3
0,10,4,7,4,0,9,0,0,1,4,0,5
0,43,4,7,3,0,6,0,0,1,4,0,5
0,19,3,3,3,0,1,0,0,1,4,0,5
1,28,3,2,1,0,12,0,0,1,1,0,5
1,23,3,7,5,0,8,0,0,1,4,0,5
1,46,3,7,4,0,9,70,0,1,4,0,5
0,24,3,7,5,2,8,0,0,1,2,4,7
0,36,5,3,3,0,7,0,0,0,4,5,0
0,17,3,3,5,3,8,9,0,0,4,4,3
0,17,3,7,4,0,9,0,0,1,4,0,5
1,14,3,7,1,0,12,0,0,0,4,5,0
0,5,1,7,0,1,11,0,0,0,4,1,1
1,32,3,7,4,0,9,0,0,1,4,0,5
0,26,5,7,5,0,8,0,0,1,4,0,5
1,19,3,7,7,0,14,0,0,1,4,0,5
0,10,3,7,1,1,12,0,0,1,4,1,6
1,35,4,7,5,0,8,0,50,1,4,0,5
0,12,3,7,5,0,8,0,0,1,2,0,5
0,10,3,6,3,3,5,0,0,1,4,3,8
0,25,3,7,5,1,8,0,0,0,4,1,1
0,32,4,7,1,4,12,0,0,0,4,4,4
0,7,3,7,4,1,9,0,0,1,4,4,6
0,5,3,7,5,1,8,0,0,1,4,4,6
0,13,4,7,1,1,12,0,0,1,4,4,6
0,11,3,7,4,1,9,0,0,1,4,1,6
0,3,3,7,0,1,10,0,0,1,4,3,6
1,28,4,7,7,0,14,112,0,1,4,0,5
1,22,3,7,5,3,8,74,0,0,4,1,3
0,26,3,3,7,1,14,0,0,1,4,1,6
0,1,3,7,5,1,8,0,0,0,4,3,1
0,36,3,7,5,0,8,0,0,1,4,0,5
1,57,3,7,4,0,9,0,0,1,4,0,5
1,22,3,5,1,0,12,0,0,1,1,0,5
0,16,5,7,3,1,5,0,0,1,4,2,6
1,32,3,7,5,0,8,0,0,1,4,0,5
0,4,3,7,3,0,5,0,0,1,4,0,5
0,48,5,7,4,0,9,0,0,1,4,0,5
1,22,3,7,5,1,8,0,23,1,4,1,6
0,32,3,7,0,0,10,0,0,1,4,0,5
0,3,5,7,4,1,9,0,0,0,4,3,1
1,30,3,7,1,0,12,95,0,1,4,0,5
0,29,4,7,5,0,8,0,0,1,4,0,5
1,12,3,7,0,0,10,95,0,1,1,0,5
0,44,4,7,5,4,8,0,0,0,4,4,4
0,31,3,7,4,3,9,0,0,0,4,1,3
0,27,3,7,3,3,4,0,0,1,4,1,8
0,20,4,7,1,0,12,0,0,1,4,0,5
0,28,3,7,4,0,9,0,40,1,4,0,5
1,34,4,7,1,0,12,0,0,1,4,0,5
0,16,1,7,1,1,12,0,0,0,4,1,1
0,38,4,7,1,0,12,0,0,0,4,5,0
0,8,3,7,4,0,9,0,0,0,4,5,0
0,9,3,5,5,3,8,0,0,1,1,1,8
1,37,3,7,5,0,8,0,0,1,4,0,5
0,21,3,7,5,1,8,0,0,0,4,1,1
1,22,1,7,6,0,13,0,55,0,4,5,0
0,3,1,7,4,1,9,0,0,1,4,3,6
0,13,3,7,5,3,8,0,0,0,4,1,3
0,12,0,7,5,3,8,0,0,1,3,1,8
0,25,3,7,5,3,8,0,0,0,4,1,3
0,7,3,7,0,1,11,0,0,1,4,1,6
1,19,3,7,5,0,8,0,0,1,4,0,5
1,43,3,4,6,0,13,0,0,1,1,0,5
0,25,3,7,5,3,8,0,0,1,4,1,8
0,25,3,7,3,0,5,0,0,1,4,0,5
0,29,3,6,5,2,8,0,0,0,4,1,2
1,35,1,7,6,2,13,75,0,0,4,4,2
0,10,5,7,0,0,10,0,0,1,4,0,5
0,26,3,7,4,3,9,0,0,0,2,4,3
0,26,1,7,1,1,12,0,0,0,4,1,1
0,10,3,7,3,3,6,0,0,1,4,3,8
1,35,1,7,6,0,13,95,0,1,4,0,5
0,14,3,7,4,0,9,0,0,1,4,0,5
0,21,5,7,3,3,3,0,0,0,2,4,3
0,27,3,7,3,1,4,0,0,0,2,4,1
0,10,3,7,4,3,9,0,0,0,4,3,3
0,33,3,7,4,3,9,0,0,1,4,1,8
0,6,3,7,4,1,9,0,0,0,4,1,1
0,5,3,7,4,1,9,0,0,0,2,4,1
0,19,1,7,4,1,9,0,0,0,4,4,1
0,7,3,7,1,1,12,62,0,0,4,1,1
1,42,3,7,4,0,9,0,0,1,4,0,5
1,22,3,7,0,0,10,0,0,1,4,0,5
0,6,3,7,1,1,12,0,0,1,4,3,6
0,20,3,7,1,1,12,0,13,0,4,1,1
0,8,1,7,0,1,11,0,0,0,2,3,1
0,23,3,7,5,0,8,0,30,0,4,5,0
1,21,1,1,1,0,12,98,0,1,1,0,5
0,14,3,7,5,0,8,0,0,1,4,0,5
0,11,1,7,2,3,15,0,0,0,4,1,3
0,7,3,7,5,1,8,0,0,1,2,4,6
1,29,1,7,0,0,11,0,50,1,4,0,5
0,12,3,5,5,0,8,0,0,0,1,5,0
1,21,0,7,7,0,14,0,0,1,4,0,5
0,36,3,7,4,3,9,0,0,0,2,4,3
1,16,3,7,5,0,8,0,51,0,4,5,0
0,22,3,8,1,0,12,0,0,1,2,0,5
0,27,3,7,5,0,8,0,0,1,4,0,5
1,29,3,1,1,3,12,0,0,1,4,1,8
0,13,3,7,1,1,12,0,0,1,4,3,6
0,7,3,7,4,0,9,0,0,1,4,0,5
0,12,3,7,5,1,8,0,0,0,4,3,1
0,45,4,7,4,0,9,0,0,1,4,0,5
0,8,3,7,5,2,8,0,0,1,4,1,7
0,28,3,7,4,1,9,0,0,1,4,1,6
0,4,3,7,4,1,9,0,0,1,4,3,6
1,47,0,7,4,0,9,0,0,1,4,0,5
0,22,3,7,1,3,12,0,0,1,4,1,8
0,43,3,7,5,0,8,0,0,1,4,0,5
0,18,3,7,5,1,8,0,0,1,4,1,6
0,10,3,7,1,1,12,0,0,1,4,1,6
0,24,3,7,5,3,8,0,0,1,4,3,8
0,15,1,7,6,0,13,0,0,1,4,0,5
0,7,3,7,5,0,8,0,0,1,4,0,5
1,15,3,7,1,0,12,0,0,1,4,0,5
1,25,1,7,4,0,9,0,0,1,4,0,5
0,41,3,7,6,4,13,0,0,0,4,1,4
1,6,3,1,6,0,13,0,50,1,1,0,5
0,14,0,7,5,0,8,0,0,1,0,0,5
0,11,3,8,1,1,12,0,0,0,2,4,1
0,24,5,7,4,4,9,0,0,0,2,4,4
1,20,3,7,1,0,12,0,0,0,4,5,0
0,2,3,7,5,1,8,0,0,1,4,3,6
0,10,4,7,1,1,12,0,0,0,4,1,1
1,44,4,7,3,0,4,0,0,1,4,0,5
1,22,3,7,1,0,12,0,0,1,4,0,5
0,8,3,7,1,1,12,0,0,1,2,4,6
1,41,3,7,4,0,9,0,0,1,4,0,5
1,10,4,6,4,0,9,0,0,1,3,2,5
0,34,3,7,3,0,2,0,0,1,2,0,5
1,26,1,7,6,0,13,112,0,1,4,0,5
0,29,3,7,5,3,8,0,0,0,4,4,3
0,50,5,7,3,0,2,0,0,1,4,0,5
0,33,1,7,5,0,8,0,0,1,4,0,5
0,3,3,7,5,1,8,0,0,1,4,3,6
1,18,3,7,1,4,12,0,0,0,4,4,4
0,40,3,3,3,0,1,0,0,1,4,0,5
0,23,3,5,7,0,14,0,0,0,1,2,0
0,25,1,7,3,1,5,0,0,1,4,4,6
0,50,4,7,3,0,5,0,0,1,4,0,5
1,30,3,7,1,0,12,98,0,1,4,0,5
0,13,3,7,5,1,8,0,0,1,4,1,6
0,9,3,7,3,1,6,0,0,0,4,4,1
0,34,3,7,5,0,8,0,0,1,4,0,5
0,21,3,6,4,4,9,0,0,0,2,2,4
0,7,3,7,5,0,8,0,0,1,4,3,5
0,31,4,7,5,0,8,0,0,0,4,5,0
1,17,1,8,1,0,12,81,0,0,4,3,0
1,53,3,7,1,0,12,87,0,1,4,0,5
0,18,3,7,5,0,8,0,0,1,4,0,5
1,44,5,7,6,0,13,0,0,1,4,0,5
1,9,3,7,4,0,9,0,0,1,4,0,5
0,47,3,7,5,1,8,0,0,1,4,1,6
0,9,3,7,5,1,8,0,0,0,4,4,1
